counter question1 question2 proximity
1173 29558449 29350181 4
1174 25104550 380813 5
1175 8130615 206473 3
1176 18698302 5146197 4
1177 24695120 1856565 2
1178 28221581 21575452 3
1179 64061 113063 2
1180 12598098 46898 2
1181 18084776 2486191 2
1182 44660137 19025366 2
1183 14398157 21016776 2
1184 34116046 1206073 3
1185 686897 194261 3
1186 15600830 767372 3
1187 11397008 40480 3
1188 15691343 14021298 3
1189 21887824 21675487 2
1190 5245231 2422468 7
1191 23450524 13102045 3
1192 14869734 3125296 3
1193 30941854 3330864 4
1194 43887800 2438508 3
1195 10234038 6626437 4
1196 39658283 14792478 3
1197 25477794 23339015 4
1198 46904399 33016329 3
1199 46642923 1701839 2
1200 34590794 218384 2
1201 24308447 6318628 1
1202 48854995 46502001 6
1203 30521420 1917844 3
1204 29239381 9554636 2
1205 38196394 25706216 5
1206 39418321 3481828 2
1207 27661992 7477553 2
1208 35512648 9966136 4
1209 12660345 3885753 3
1210 14994277 14673653 3
1211 30023560 37335 4
1212 24419061 4405940 3
1213 9477119 9371460 2
1214 36661859 33345413 4
1215 16671176 41577234 4
1216 5074658 265762 2
1217 38263732 884007 4
1218 42894976 2770321 3
1219 4318084 2694392 3
1220 18778379 10796160 2
1221 15869495 3701073 2
1222 32430471 13102045 3
1223 2236617 904293 2
1224 46216295 218384 1
1225 31805601 21548548 2
1226 13169943 1813853 3
1227 13482134 1967229 4
1228 12075984 481446 2
1229 17939556 320542 4
1230 19872575 2442599 3
1231 12013438 8881291 5
1232 20843033 20249723 3
1233 33038239 33002488 2
1234 24019845 8637285 4
1235 19347466 1397938 2
1236 49137101 27131165 4
1237 40645335 326390 6
1238 8554920 839178 4
1239 12226634 1657834 4
1240 14913100 2161054 5
1241 39825708 13033037 3
1242 3891375 3402735 4
1243 20016046 7592056 3
1244 48098050 2745265 3
1245 21544446 3447359 3
1246 35399369 5962062 3
1247 18126483 327513 4
1248 21871073 541487 4
1249 40327713 9071568 3
1250 36229447 2971315 3
1251 49297292 1168345 2
1252 27654229 5662394 4
1253 11250339 7373567 4
1254 29159376 2723397 4
1255 13037922 18384930 2
1256 3271287 154314 3
1257 16145453 4737841 4
1258 35185260 25168062 4
1259 40880006 1467913 3
1260 1553909 147454 7
1261 35545160 10014746 3
1262 2364064 5003142 6
1263 2814805 541912 3
1264 41505882 9584696 3
1265 39605034 313584 2
1266 45048346 36644043 3
1267 22866454 70324 3
1268 49213035 19843506 2
1269 38405076 218384 3
1270 26087593 14126556 3
1271 29033518 23454952 2
1272 970039 7218760 3
1273 37225393 22525857 3
1274 4749726 3706306 2
1275 33477695 20689055 3
1276 27952475 9436219 3
1277 11721622 6455359 3
1278 29211675 18333099 2
1279 32535223 218384 6
1280 26876319 2467125 3
1281 23782313 15141040 4
1282 31052906 7598886 3
1283 34916597 26238149 3
1284 10129721 4260723 1
1285 10850753 63150 4
1286 35602573 9058264 4
1287 35339843 13464954 3
1288 35277214 1972392 3
1289 6504407 963492 4
1290 47136071 19896870 4
1291 6453471 6446904 2
1292 2152742 685521 3
1293 27634241 25230171 3
1294 37877307 37828401 4
1295 3517686 5585779 5
1296 23093327 997482 3
1297 12124163 13776018 3
1298 8273630 3315938 3
1299 12201233 2201925 3
1300 14844864 1376218 4
1301 31344327 2745265 2
1302 40255039 282779 3
1303 14693553 4122870 4
1304 24210373 421280 5
1305 20437003 13332012 3
1306 47235323 19990038 2
1307 47412228 2784514 2
1308 41361841 2422468 6
1309 37600522 18977144 3
1310 31372255 13100019 2
1311 50060917 37747467 2
1312 36068083 29140402 5
1313 33880942 2770321 3
1314 41698317 4685563 1
1315 1699761 1915166 3
1316 45241719 6680674 3
1317 24483645 2942299 3
1318 49329529 8708542 3
1319 32974336 22862226 2
1320 10921167 6547310 3
1321 22630098 101072 2
1322 26796662 513832 2
1323 3618691 1839668 3
1324 6694455 2457955 3
1325 44434913 2543589 2
1326 4594529 2504959 4
1327 15902541 10732297 2
1328 46303380 42682019 2
1329 35389326 56974 1
1330 50547009 9389503 3
1331 15877521 40480 2
1332 45563528 14099797 3
1333 48677652 218384 3
1334 24199679 1158777 2
1335 28470540 15969061 2
1336 32057058 40480 1
1337 33805213 2056243 3
1338 24758881 1995198 3
1339 39151102 2811001 3
1340 49038194 48041764 5
1341 34298280 16541627 5
1342 241003 1915166 4
1343 6362485 586363 3
1344 8957440 141284 3
1345 7243592 6980218 2
1346 15895227 6889697 4
1347 24506971 9560600 2
1348 30081520 11271554 4
1349 32649875 218384 4
1350 47907342 31924249 2
1351 16395561 5059224 1
1352 4442004 1313390 5
1353 30013140 685521 2
1354 36556637 6495030 3
1355 40969589 2428076 3
1356 22992142 2689379 3
1357 33480257 27504508 5
1358 2486191 3052442 5
1359 23533695 4350084 2
1360 34605405 3699141 3
1361 13049137 1372317 3
1362 34698144 4000169 3
1363 46820565 1076191 4
1364 21745037 15281904 2
1365 13938886 6027764 1
1366 20631635 5498865 4
1367 33099925 27888429 3
1368 26631214 5054132 4
1369 8957440 30543929 2
1370 30739589 16123446 4
1371 36474338 16098046 2
1372 14370183 14187963 5
1373 38990952 7651221 2
1374 1089388 469695 2
1375 1093025 131020 2
1376 47959050 8327514 3
1377 14979342 1750273 3
1378 22751514 13102045 3
1379 23719546 21739080 2
1380 21179581 507602 2
1381 35755475 19846640 5
1382 19869301 19896870 4
1383 12643973 9450864 3
1384 41407535 218384 5
1385 21736883 931536 4
1386 3319299 3299776 3
1387 24942495 513832 1
1388 36760373 473282 2
1389 15593935 158336 3
1390 4045682 1821510 3
1391 12082196 9297899 4
1392 41060458 33913725 5
1393 15158916 4318458 3
1394 13809432 12649572 3
1395 19470789 1625234 2
1396 15556564 5351483 1
1397 23704355 20629068 4
1398 17502068 558978 2
1399 50550869 9579874 5
1400 39004734 24646417 3
1401 34302175 218384 4
1402 35255695 15285270 2
1403 43112673 43265593 5
1404 12559394 2614066 4
1405 39422676 218384 3
1406 13309609 902922 2
1407 32683626 218384 3
1408 16874766 8945113 3
1409 44098381 18093928 4
1410 22824570 1036754 2
1411 31205684 11776698 1
1412 30105430 27556104 2
1413 11071407 1568091 4
1414 46057657 106591 1
1415 9447359 1097366 2
1416 14350629 2223434 4
1417 31982929 16600425 3
1418 28408109 20938095 2
1419 37876135 22105162 2
1420 41935207 28584080 6
1421 31410007 1986998 4
1422 18715650 8582743 3
1423 19222307 1011344 3
1424 13048366 6174182 4
1425 5895308 3727493 3
1426 31497818 10873590 3
1427 27797949 9790908 1
1428 8833444 5642802 2
1429 48445744 24963718 1
1430 24238077 14228520 2
1431 15633228 5455794 2
1432 2985167 1393486 3
1433 31059847 30573532 2
1434 34369535 218384 3
1435 33685557 1235179 3
1436 44751693 44028589 5
1437 9774842 322715 4
1438 25527175 21624592 4
1439 10690923 5769813 2
1440 30332395 10852959 3
1441 4592558 4062982 3
1442 3521819 673646 3
1443 5071040 4105331 3
1444 20333789 2393179 2
1445 14877230 1501235 3
1446 42972858 662191 2
1447 9001231 1305350 2
1448 14305747 14271902 5
1449 33485007 8145642 3
1450 45616794 9440380 3
1451 3650907 624422 5
1452 30180623 513832 1
1453 30201406 2430655 2
1454 32362721 3650701 3
1455 31366081 5098282 2
1456 42131676 7662902 4
1457 15216438 156503 3
1458 4526074 4064211 3
1459 35852550 22686174 3
1460 18748818 9328252 3
1461 23494928 3413586 3
1462 4297261 877096 4
1463 49580431 49372970 3
1464 29113262 29684691 6
1465 14182117 14164501 3
1466 13278399 2064694 3
1467 47135944 47136394 1
1468 4226360 326390 4
1469 37650824 2745265 4
1470 20551278 151590 3
1471 29109152 21665538 3
1472 34012124 21204589 2
1473 20366907 2261940 4
1474 42174192 9863835 3
1475 12133530 2745265 2
1476 9553217 259140 2
1477 16115044 1496180 4
1478 22670232 1026553 2
1479 12035930 40480 4
1480 31294465 1394265 3
1481 24941704 926822 3
1482 38858504 17345429 2
1483 19885303 5116264 2
1484 27670455 2042813 1
1485 14856028 11160952 2
1486 37586005 10356168 3
1487 29092879 41577234 4
1488 39785526 14390722 2
1489 10351926 6546193 3
1490 45329696 31602960 2
1491 37004179 6532273 6
1492 30982649 18344721 3
1493 9119840 6493605 3
1494 20309878 15856890 3
1495 46099268 6115896 3
1496 25898849 21858482 3
1497 18402117 4831748 2
1498 9463268 2977125 2
1499 49652232 46936170 4
1500 29186994 1066318 3
1501 4332907 2340406 5
1502 31532544 5216272 2
1503 24567373 513832 2
1504 42970501 857420 3
1505 23959890 23958414 8
1506 27759613 5585779 2
1507 46607833 2784514 3
1508 19661011 17860959 4
1509 8629234 3738919 2
1510 48249660 3135973 2
1511 5250997 147181 2
1512 49256141 529085 4
1513 1057247 882826 3
1514 31580826 33415904 6
1515 13732312 5283047 2
1516 30781859 1094867 3
1517 9898175 520328 5
1518 25708549 3526485 2
1519 48960880 1017486 3
1520 8106306 8097267 2
1521 11065637 11747833 4
1522 50443595 40480 1
1523 13500753 835889 2
1524 9651760 7924961 2
1525 32703977 20001427 2
1526 14515565 4021733 2
1527 26935422 5117132 5
1528 35951597 1032847 3
1529 10489806 2389457 2
1530 5441028 2000349 2
1531 15794768 12793248 2
1532 23391520 2422468 8
1533 19951470 9863742 3
1534 9711150 2279030 3
1535 15139040 7352493 2
1536 6612806 12702076 3
1537 17799976 6109896 3
1538 14607687 702415 2
1539 5220414 23039871 2
1540 31642352 9898512 2
1541 40969754 26201420 4
1542 20874834 2559527 5
1543 17595891 5778658 4
1544 10703769 1206073 2
1545 13820640 12937641 4
1546 14824782 1410408 3
1547 5543437 1372113 4
1548 39159045 14187963 5
1549 15968987 7857832 3
1550 10904911 29140402 6
1551 32944940 4691132 4
1552 16350758 878309 3
1553 35751898 3585053 2
1554 27428068 35488167 4
1555 20322120 1998544 3
1556 15903672 15202997 3
1557 8643854 421280 3
1558 31637008 363681 2
1559 13468367 1901164 2
1560 33268094 15450519 1
1561 35240907 6343166 4
1562 49603695 12780446 2
1563 6127709 4462454 4
1564 11247459 2551999 3
1565 7744904 7744827 4
1566 19179004 16608524 2
1567 32901987 1544952 4
1568 35303323 5554734 3
1569 33409127 5256001 7
1570 5471264 550129 3
1571 12747946 3347504 3
1572 31350622 513832 3
1573 20015118 1102891 3
1574 17838143 7462750 2
1575 24863381 4627553 2
1576 23132145 10614771 4
1577 38587219 2422468 2
1578 19335420 13102045 3
1579 26199587 14150628 5
1580 37654228 4837190 5
1581 20422120 8064570 3
1582 2705096 473282 6
1583 25110434 3793650 3
1584 7960149 13395114 3
1585 31936819 28964926 2
1586 8957334 8803471 5
1587 10107669 218384 3
1588 13440932 5463781 4
1589 30001859 16735060 2
1590 15883997 218384 2
1591 17696924 4246351 3
1592 10627154 541487 2
1593 21250973 5581913 4
1594 3181207 146576 2
1595 21582630 13332012 4
1596 5260959 3429921 4
1597 16624487 4076601 2
1598 37475865 2674021 3
1599 38135633 1457863 4
1600 37175004 1719594 4
1601 20482407 2770321 3
1602 39610938 3029244 5
1603 49671372 2417484 4
1604 20169108 4159802 7
1605 5329358 2444359 3
1606 10971069 272535 2
1607 31104031 15811440 3
1608 48494207 6567923 2
1609 22855670 22591499 2
1610 19133183 289965 4
1611 31831503 7520432 3
1612 46708191 42999923 2
1613 49891347 322715 3
1614 591004 1910892 5
1615 38421443 16137713 1
1616 36501017 35417086 5
1617 42112838 8104692 2
1618 29559511 1834632 3
1619 18993006 18991232 5
1620 5432587 3895940 2
1621 35596933 18147768 2
1622 31985116 218384 1
1623 4569108 2288937 2
1624 20034704 2629357 3
1625 21891578 1835430 3
1626 48169870 8551489 2
1627 41673016 38092697 2
1628 45042676 64036 5
1629 26422259 3080437 3
1630 16441274 1892038 2
1631 40630461 428918 1
1632 6586175 2269803 2
1633 15815587 63150 4
1634 41429481 7484210 3
1635 20433692 203984 2
1636 5351483 625433 2
1637 21659695 2784514 4
1638 21906899 2422468 6
1639 44888090 39305730 1
1640 44905728 30174623 2
1641 17420718 3652718 3
1642 42878293 504103 3
1643 6391198 1495813 3
1644 24028397 10764798 2
1645 29807494 3700459 4
1646 1376312 469287 3
1647 37122491 2770321 3
1648 43174011 272535 3
1649 2556419 15844443 2
1650 3063845 948549 3
1651 17180237 6716442 4
1652 38589875 1436290 1
1653 43197738 10275769 5
1654 39112889 12374399 3
1655 2223347 506022 3
1656 1775335 403569 2
1657 8083204 2723397 3
1658 37067929 504103 3
1659 32691747 2950871 5
1660 3431529 477550 4
1661 27253527 13250061 3
1662 7428039 965690 4
1663 11974251 537174 3
1664 28555582 5243233 3
1665 24927997 3672731 4
1666 33839037 29229373 4
1667 33496222 19861642 2
1668 4792204 1073919 2
1669 23990317 5258159 3
1670 4992317 749709 4
1671 30810182 25718950 3
1672 16783552 4460384 4
1673 17027777 27581 5
1674 45563528 37931670 3
1675 40480005 16400711 5
1676 32782268 2429678 4
1677 6391938 5922119 2
1678 21188109 1551235 3
1679 23496954 513832 4
1680 33298225 4826626 5
1681 44852532 22211309 3
1682 11935895 586363 1
1683 21842825 8819738 2
1684 29385992 218384 4
1685 12688068 3988788 4
1686 26006683 20720186 3
1687 13931962 9824053 4
1688 18277307 662191 3
1689 7733673 2670982 3
1690 9763327 6260841 3
1691 47282693 5927109 2
1692 5747026 4115239 3
1693 48960880 17940827 3
1694 33393001 1518698 2
1695 38725445 30686215 4
1696 4747387 853071 3
1697 4584935 999172 1
1698 37297231 5131131 2
1699 28729707 42369301 3
1700 36253973 24794924 3
1701 39884385 215271 4
1702 17929545 6212558 5
1703 49069414 10752753 3
1704 41151907 29210510 4
1705 17068190 2942299 4
1706 33727177 25706216 2
1707 49969397 28766377 4
1708 27687385 26120311 4
1709 17049328 2519432 4
1710 20536566 41107 5
1711 14896949 554767 2
1712 9035052 6851612 2
1713 22623655 22564187 4
1714 31967813 19366332 2
1715 35596804 23254550 3
1716 40152954 35488167 2
1717 49556845 45201041 3
1718 38812979 30573976 2
1719 4068313 1193524 2
1720 47396811 11880924 4
1721 12909998 2420389 3
1722 17173950 2030434 2
1723 17515757 403256 3
1724 41128604 12087959 2
1725 21288371 12488836 4
1726 40326460 6652687 2
1727 35488782 18794504 2
1728 7459263 4450045 2
1729 12692605 1881922 3
1730 22367229 1305827 2
1731 5451201 390703 4
1732 6166756 343584 2
1733 48426209 1842734 2
1734 8455146 7298782 3
1735 33840516 513832 1
1736 20317835 5380177 2
1737 24277775 5310403 1
1738 27961110 5963266 3
1739 35739650 3767365 2
1740 11684844 975134 2
1741 2192032 2012305 5
1742 36792808 36793534 6
1743 14521756 13602501 4
1744 33569685 428918 1
1745 36476986 122105 3
1746 3137629 1661921 2
1747 22378147 17576922 3
1748 31445422 23674624 2
1749 18445158 4428774 4
1750 18588521 6343166 5
1751 31136247 18813875 3
1752 49688606 8393004 3
1753 15259579 7031634 3
1754 11042552 1668901 4
1755 18548436 4460355 2
1756 13587006 60160 5
1757 21871053 26446599 4
1758 47094625 45174989 3
1759 11869972 1355810 4
1760 10336899 798545 1
1761 7052634 853020 6
1762 6244823 1751844 3
1763 38612988 5554734 2
1764 34330549 36212930 1
1765 13928522 8710619 1
1766 12559917 326390 5
1767 3044620 672857 3
1768 10847850 1237093 4
1769 8238745 6976893 4
1770 32063364 15837899 4
1771 21333032 1490869 4
1772 45951057 32288342 2
1773 21344165 16246615 3
1774 38948817 32654929 3
1775 29608946 3066891 2
1776 10084524 7101992 3
1777 40112412 2831484 2
1778 10464547 218384 3
1779 31529112 13020658 4
1780 36508841 2745265 3
1781 13435942 2707322 3
1782 11495565 343584 3
1783 7810896 3817666 4
1784 15455735 19843506 4
1785 37113466 7670355 1
1786 21695358 5785745 4
1787 18102507 14775466 2
1788 33235171 2767212 3
1789 47742639 218384 3
1790 32438466 2770321 3
1791 44095519 12734721 3
1792 15322093 15156840 4
1793 28129538 3403293 3
1794 20429277 16485687 2
1795 29855114 15650928 3
1796 30159677 24095875 3
1797 9325260 5653062 2
1798 306139 254385 4
1799 26906752 26446599 3
1800 3944717 5231599 4
1801 3290497 2931839 3
1802 29167188 14645421 2
1803 16012550 9655181 4
1804 20727181 23638610 3
1805 49969469 2770321 4
1806 22630649 40480 5
1807 36382707 11579953 4
1808 7900410 243811 2
1809 32892939 949352 2
1810 2102499 1098117 3
1811 19670369 40006317 6
1812 41708725 5836662 2
1813 12861650 196980 4
1814 43619566 8557716 2
1815 47894024 43574426 4
1816 4360241 1039029 6
1817 38622300 8897340 2
1818 31531629 16030858 3
1819 38812528 513832 4
1820 38342010 35559057 5
1821 15612157 14161050 5
1822 40648672 2161054 5
1823 19869379 2506488 4
1824 4814867 507602 3
1825 10808233 40480 3
1826 2701817 1263323 6
1827 46690234 43638941 1
1828 25717981 6134694 3
1829 39934709 4958235 2
1830 2967898 2051817 3
1831 11697300 11235827 2
1832 30648075 17619724 3
1833 37095835 23966290 4
1834 48732427 5165895 2
1835 1166905 12734721 3
1836 4559738 4405677 2
1837 43155007 185937 2
1838 11663914 2205891 2
1839 18072917 3153546 3
1840 10924561 513832 2
1841 4093763 147181 2
1842 38022522 13042008 4
1843 14457076 13670991 2
1844 49427994 6259745 4
1845 32417526 10291949 2
1846 17575228 1311425 4
1847 39938057 218384 4
1848 4030766 2369226 2
1849 6219263 1166905 3
1850 36724533 11513344 3
1851 48340904 3412449 2
1852 14124328 3131865 5
1853 35123009 2367398 3
1854 30463676 42369301 3
1855 34266543 34269752 2
1856 4648476 101072 4
1857 29681889 60269 2
1858 32886320 29007846 5
1859 13872993 13045719 3
1860 20938500 3184883 3
1861 32546889 7224670 3
1862 49053592 48999378 5
1863 27543049 1700081 4
1864 48906934 19896870 4
1865 45382681 7093186 1
1866 27280465 17035478 3
1867 22886039 16586809 2
1868 48286134 40484985 2
1869 18739425 14136721 2
1870 2282728 1660034 2
1871 50102787 4018237 3
1872 4645020 1532461 3
1873 13736202 367706 4
1874 20246681 5061640 4
1875 33053865 565634 5
1876 14878753 9773733 3
1877 40573796 32586604 5
1878 49841396 2608394 1
1879 21376055 2432443 5
1880 13797705 13104251 3
1881 23290189 9029367 2
1882 34464624 23318109 4
1883 17750575 13426142 3
1884 23143094 6343166 6
1885 18426076 5875414 3
1886 29667808 3389348 3
1887 12808758 7900198 3
1888 25420136 16218863 3
1889 17940827 1017486 4
1890 10875015 4645020 3
1891 18857044 40480 4
1892 49282398 11421542 2
1893 45483887 27990451 3
1894 21324599 1906445 3
1895 30694370 8548586 3
1896 9173132 4691132 3
1897 23772782 8189466 3
1898 34274217 23617372 2
1899 18564827 513832 3
1900 12585784 20642673 6
1901 44931675 3499214 1
1902 48789699 6865538 3
1903 23738725 23588123 4
1904 33738411 2768054 2
1905 4213151 1005073 2
1906 11312221 21856733 3
1907 30043592 2441036 5
1908 13253585 5943330 1
1909 608647 447898 6
1910 9287194 9288127 3
1911 38039958 34413 5
1912 18279302 443708 3
1913 45845484 17308664 4
1914 26463281 897935 2
1915 40169703 70324 1
1916 3750500 80476 3
1917 41001966 13337529 2
1918 4897428 3008683 2
1919 7789527 4138364 2
1920 50202954 10382929 3
1921 3264732 1455138 3
1922 29987422 3001836 4
1923 20507548 513832 1
1924 30227921 17209260 3
1925 33722314 3685506 4
1926 17236146 10241217 2
1927 6470496 1813853 5
1928 8477246 6510724 3
1929 12517905 1612334 4
1930 6513808 2225737 3
